text	label	edu1_idx	edu2_idx	file
spk4: well you're in the lead now [SEP] spk2: ugh	Acknowledgement	19	21	s2-league5-game5_16
spk2: ugh [SEP] spk4: double ugh.	Acknowledgement	21	22	s2-league5-game5_16
spk3: i've chosen raef [SEP] spk3: just because he has wheat	Explanation	11	12	s2-league5-game5_16
spk2: I rob for the resources, [SEP] spk1: I guess,	Comment	8	15	s2-league5-game5_16
spk1: t [SEP] spk1: t	Continuation	0	1	s2-league5-game5_17
spk1: t [SEP] spk2: z	Comment	0	2	s2-league5-game5_17
spk3: does anyone want to give me a sheep? [SEP] spk3: i have clay to give away.	Elaboration	1	2	s2-league5-game5_18
spk1: got one [SEP] spk1: clay!	Result	3	5	s2-league5-game5_18
spk3: does anyone want to give me a sheep? [SEP] spk1: got one	Question_answer_pair	1	3	s2-league5-game5_18
spk3: does anyone want to give me a sheep? [SEP] spk2: for wheat or wood	Q_Elab	1	4	s2-league5-game5_18
spk3: i'm kinda pissed at myself. [SEP] spk1: thought it was monopoly?	Clarification_question	0	1	s2-league5-game5_19
spk1: thought it was monopoly? [SEP] spk2: :)	Comment	1	2	s2-league5-game5_19
spk1: thought it was monopoly? [SEP] spk3: yeah i did.	Question_answer_pair	1	3	s2-league5-game5_19
spk3: yeah i did. [SEP] spk3: goddamnit.	Comment	3	4	s2-league5-game5_19
spk1: yeah [SEP] spk1: i hate those	Elaboration	2	3	s2-league5-game5_20
spk2: especialy when I keep being robbered [SEP] spk1: sorry raef	Acknowledgement	4	6	s2-league5-game5_20
spk1: i hate those [SEP] spk2: especialy when I keep being robbered	Explanation	3	4	s2-league5-game5_20
spk3: man [SEP] spk3: a lot of 7s in this game.	Elaboration	0	1	s2-league5-game5_20
spk1: i hate those [SEP] spk1: although the last one benefitted me	Contrast	3	5	s2-league5-game5_20
spk3: a lot of 7s in this game. [SEP] spk1: yeah	Acknowledgement	1	2	s2-league5-game5_20
spk2: oh man [SEP] spk2: that's not what i thought that card was.	Explanation	0	1	s2-league5-game5_21
spk2: that's not what i thought that card was. [SEP] spk1: lol	Comment	1	2	s2-league5-game5_21
spk1: omg [SEP] spk1: i'm going to throw my computer.	Explanation	0	1	s2-league5-game5_22
spk1: i'm going to throw my computer. [SEP] spk1: i was so set up!	Elaboration	1	2	s2-league5-game5_22
spk2: gg [SEP] spk1: i need practice!	Comment	0	1	s2-league8-game1_1
spk1: i need practice! [SEP] spk1: wonder if anybody else is going to take part in the league	Continuation	1	2	s2-league8-game1_1
spk1: I've got things to do while we wait [SEP] spk1: so I don't really mind.	Result	1	2	s2-league8-game1_2
spk1: so I don't really mind. [SEP] spk1: It's up to you I guess	Result	2	3	s2-league8-game1_2
spk2: How long do we want to wait for Xefortanzo? [SEP] spk1: I've got things to do while we wait	Question_answer_pair	0	1	s2-league8-game1_2
spk2: I'd suggest starting at 12:30 [SEP] spk2: if he doesn't turn up by then	Conditional	4	5	s2-league8-game1_2
spk2: if he doesn't turn up by then [SEP] spk1: ok	Acknowledgement	5	6	s2-league8-game1_2
spk1: looks like it's just us [SEP] spk1: if I'm slow,	Comment	8	10	s2-league8-game1_2
spk1: if I'm slow, [SEP] spk1: I've only played this once before, in RL	Explanation	10	11	s2-league8-game1_2
spk2: No problem, [SEP] spk2: I've only played about 3 rl games and none online	Explanation	12	13	s2-league8-game1_2
spk1: ok [SEP] spk1: OIh well,	Continuation	6	7	s2-league8-game1_2
spk1: I've got things to do while we wait [SEP] spk2: if he doesn't turn up by then	Result	1	5	s2-league8-game1_2
spk1: Sorry [SEP] spk1: if I'm slow,	Conditional	9	10	s2-league8-game1_2
spk1: OIh well, [SEP] spk2: No problem,	Acknowledgement	7	12	s2-league8-game1_2
spk1: OIh well, [SEP] spk1: looks like it's just us	Continuation	7	8	s2-league8-game1_2
spk2: You give 4 of the same resource, [SEP] spk2: you get 1 of any resource	Continuation	1	2	s2-league8-game1_3
spk1: what are the rules for trading with the bank? [SEP] spk2: You give 4 of the same resource,	Question_answer_pair	0	1	s2-league8-game1_3
spk2: Yeah, [SEP] spk2: let's give it a few more minutes	Elaboration	6	7	s2-league8-game2_1
spk1: Can we delay just a couple of minutes? [SEP] spk1: I'm just getting something to eat	Explanation	0	1	s2-league8-game2_1
spk2: Yeah, [SEP] spk2: no problem	Comment	2	3	s2-league8-game2_1
spk1: Can we delay just a couple of minutes? [SEP] spk2: Yeah,	Question_answer_pair	0	2	s2-league8-game2_1
spk1: I'm back. [SEP] spk1: We said we'd wait till 19:10, right?	Clarification_question	4	5	s2-league8-game2_1
spk2: Yeah, [SEP] spk1: I'm back.	Continuation	2	4	s2-league8-game2_1
spk1: We said we'd wait till 19:10, right? [SEP] spk2: Yeah,	Question_answer_pair	5	6	s2-league8-game2_1
spk1: well done [SEP] spk2: gg	Acknowledgement	0	1	s2-league8-game2_2
spk2: gg [SEP] spk1: i'll send another update	Continuation	1	2	s2-league8-game2_2
spk3: does anyone have wood? [SEP] spk4: afraid not	Question_answer_pair	0	1	s2-leagueM-game2_1
spk3: does anyone have wood? [SEP] spk1: a surfeit	Question_answer_pair	0	2	s2-leagueM-game2_1
spk3: does anyone have wood? [SEP] spk2: nope	Question_answer_pair	0	3	s2-leagueM-game2_1
spk1: a surfeit [SEP] spk3: i could offer sheep or ore (to gotwood4sheep)	Q_Elab	2	4	s2-leagueM-game2_1
spk1: how many wood you after, [SEP] spk1: and how much ore can you?	Continuation	5	6	s2-leagueM-game2_1
spk3: i could offer sheep or ore (to gotwood4sheep) [SEP] spk1: how many wood you after,	Q_Elab	4	5	s2-leagueM-game2_1
spk1: how many wood you after, [SEP] spk3: i was thinking 1 for 1	Question_answer_pair	5	7	s2-leagueM-game2_1
spk1: how many wood you after, [SEP] spk1: i ask	Explanation	5	8	s2-leagueM-game2_1
spk1: because i'm in a delicate trading position [SEP] spk1: if i trade 1	Elaboration	9	10	s2-leagueM-game2_1
spk1: because i'm in a delicate trading position [SEP] spk1: so i'll need inducement...	Result	9	12	s2-leagueM-game2_1
spk1: so i'll need inducement... [SEP] spk3: you can have an ore and a sheep for wood?	Result	12	13	s2-leagueM-game2_1
spk3: you can have an ore and a sheep for wood? [SEP] spk3: thats all i can offer	Elaboration	13	14	s2-leagueM-game2_1
spk3: you can have an ore and a sheep for wood? [SEP] spk1: and you don't have 2 ore?	Q_Elab	13	15	s2-leagueM-game2_1
spk1: and you don't have 2 ore? [SEP] spk1: i could go 2:2 ore:wood	Explanation	15	16	s2-leagueM-game2_1
spk1: and you don't have 2 ore? [SEP] spk3: ok,	Question_answer_pair	15	17	s2-leagueM-game2_1
spk3: ok, [SEP] spk3: 2:2	Elaboration	17	18	s2-leagueM-game2_1
spk3: ok, [SEP] spk1: that sounds reasonable to me	Acknowledgement	17	19	s2-leagueM-game2_1
spk1: that sounds reasonable to me [SEP] spk1: seems more fair	Comment	19	20	s2-leagueM-game2_1
spk1: that sounds reasonable to me [SEP] spk1: i hate 2:1 deals, seems grinchy	Explanation	19	21	s2-leagueM-game2_1
spk1: i could go 2:2 ore:wood [SEP] spk1: i hate 2:1 deals, seems grinchy	Explanation	16	21	s2-leagueM-game2_1
spk1: i hate 2:1 deals, seems grinchy [SEP] spk4: such a gentleman	Comment	21	22	s2-leagueM-game2_1
spk1: that sounds reasonable to me [SEP] spk4: such a gentleman	Comment	19	22	s2-leagueM-game2_1
spk1: i ask [SEP] spk1: because i'm in a delicate trading position	Explanation	8	9	s2-leagueM-game2_1
spk1: if i trade 1 [SEP] spk1: i then can't trade in to build a road next turn	Conditional	10	11	s2-leagueM-game2_1
spk2: i presume there's still no clay? [SEP] spk1: clayless :/	Question_answer_pair	0	1	s2-leagueM-game2_2
spk2: i presume there's still no clay? [SEP] spk3: afraid not, not seen 5 in a while	Question_answer_pair	0	2	s2-leagueM-game2_2
spk3: afraid not, not seen 5 in a while [SEP] spk1: quite the commodity this time	Comment	2	3	s2-leagueM-game2_2
spk1: quite the commodity this time [SEP] spk3: heh	Comment	3	5	s2-leagueM-game2_2
spk1: quite the commodity this time [SEP] spk2: indeed	Acknowledgement	3	6	s2-leagueM-game2_2
spk1: quite the commodity this time [SEP] spk1: ironic	Comment	3	4	s2-leagueM-game2_2
spk4: none, [SEP] spk4: sorry...	Comment	1	2	s2-leagueM-game2_3
spk2: any clay this time? [SEP] spk1: still none	Question_answer_pair	0	3	s2-leagueM-game2_3
spk2: any clay this time? [SEP] spk4: none,	Question_answer_pair	0	1	s2-leagueM-game2_3
spk4: none, [SEP] spk4: next time there's a 5!	Contrast	1	4	s2-leagueM-game2_3
spk2: any clay this time? [SEP] spk3: indeed, still none here	Question_answer_pair	0	5	s2-leagueM-game2_3
spk1: still none [SEP] spk3: indeed, still none here	Parallel	3	5	s2-leagueM-game2_3
spk4: none, [SEP] spk2: yeah didn't think so	Acknowledgement	1	6	s2-leagueM-game2_3
spk3: indeed, still none here [SEP] spk2: yeah didn't think so	Acknowledgement	5	6	s2-leagueM-game2_3
spk1: still none [SEP] spk2: yeah didn't think so	Acknowledgement	3	6	s2-leagueM-game2_3
spk4: thought so, was checking the odds. [SEP] spk4: You know that in a 4 player game, there's only a 47.5% chance the	Elaboration	7	8	s2-leagueM-game2_3
spk4: You know that in a 4 player game, there's only a 47.5% chance the [SEP] spk4: 4 rolls will go by 7-less?	Continuation	8	9	s2-leagueM-game2_3
spk4: i thought I'd be in trouble earlier [SEP] spk4: and so i was :/	Continuation	10	11	s2-leagueM-game2_3
spk4: You know that in a 4 player game, there's only a 47.5% chance the [SEP] spk4: i thought I'd be in trouble earlier	Elaboration	8	10	s2-leagueM-game2_3
spk1: still none [SEP] spk4: thought so, was checking the odds.	Comment	3	7	s2-leagueM-game2_3
spk2: yeah didn't think so [SEP] spk4: thought so, was checking the odds.	Comment	6	7	s2-leagueM-game2_3
spk3: indeed, still none here [SEP] spk4: thought so, was checking the odds.	Comment	5	7	s2-leagueM-game2_3
spk2: any ore or clay? [SEP] spk2: once again i can offer sheep	Elaboration	0	1	s2-leagueM-game2_4
spk2: any ore or clay? [SEP] spk4: sorry...	Question_answer_pair	0	2	s2-leagueM-game2_4
spk2: any ore or clay? [SEP] spk3: nope	Question_answer_pair	0	3	s2-leagueM-game2_4
spk2: any ore or clay? [SEP] spk1: sorry again, got plenty sheep	Question_answer_pair	0	4	s2-leagueM-game2_4
spk4: inca may oblige [SEP] spk4: but I'm sitting on my metal pile :/	Contrast	5	6	s2-leagueM-game2_4
spk1: sorry again, got plenty sheep [SEP] spk2: hmm okay then	Acknowledgement	4	7	s2-leagueM-game2_4
spk3: nope [SEP] spk2: hmm okay then	Acknowledgement	3	7	s2-leagueM-game2_4
spk4: sorry... [SEP] spk2: hmm okay then	Acknowledgement	2	7	s2-leagueM-game2_4
spk4: sorry... [SEP] spk4: inca may oblige	Elaboration	2	5	s2-leagueM-game2_4
spk1: I forget exactly who's joining, [SEP] spk1: but I thought I should just get the game ready early!	Contrast	0	1	s2-leagueM-game2_5
spk1: I have to go and do something just now [SEP] spk1: but I should be here in time for 6:30.	Contrast	2	3	s2-leagueM-game2_5
spk1: I forget exactly who's joining, [SEP] spk1: I have to go and do something just now	Continuation	0	2	s2-leagueM-game2_5
spk1: I have to go and do something just now [SEP] spk1: nobody else here yet?	Clarification_question	2	4	s2-leagueM-game2_5
spk1: nobody else here yet? [SEP] spk3: Howdy folks	Question_answer_pair	4	6	s2-leagueM-game2_5
spk1: nobody else here yet? [SEP] spk4: hello	Question_answer_pair	4	7	s2-leagueM-game2_5
spk3: Howdy folks [SEP] spk4: hello	Acknowledgement	6	7	s2-leagueM-game2_5
spk3: Inca's got my seat :P [SEP] spk4: haha, got to be quick!	Explanation	8	9	s2-leagueM-game2_5
spk3: Inca's got my seat :P [SEP] spk3: we can swap ;)	Contrast	8	10	s2-leagueM-game2_5
spk3: we can swap ;) [SEP] spk3: I'll be orange for the night	Continuation	10	11	s2-leagueM-game2_5
spk4: hello [SEP] spk1: hi!	Acknowledgement	7	12	s2-leagueM-game2_5
spk3: Howdy folks [SEP] spk1: hi!	Acknowledgement	6	12	s2-leagueM-game2_5
spk1: hi! [SEP] spk3: hey duncan	Acknowledgement	12	13	s2-leagueM-game2_5
spk3: hey duncan [SEP] spk3: nie to meet you!	Continuation	13	14	s2-leagueM-game2_5
spk1: who are you two in the emails again? [SEP] spk1: i forget who's who	Explanation	15	16	s2-leagueM-game2_5
spk3: hey duncan [SEP] spk1: who are you two in the emails again?	Clarification_question	13	15	s2-leagueM-game2_5
spk4: hello [SEP] spk1: who are you two in the emails again?	Clarification_question	7	15	s2-leagueM-game2_5
spk4: i'm innis, [SEP] spk4: he's niko	Continuation	17	18	s2-leagueM-game2_5
spk1: who are you two in the emails again? [SEP] spk4: i'm innis,	Question_answer_pair	15	17	s2-leagueM-game2_5
spk3: hey duncan [SEP] spk4: good luck guys!	Comment	13	19	s2-leagueM-game2_5
spk1: hi! [SEP] spk4: good luck guys!	Comment	12	19	s2-leagueM-game2_5
spk2: hello all, [SEP] spk2: and indeed, good luck!	Continuation	20	21	s2-leagueM-game2_5
spk4: good luck guys! [SEP] spk2: hello all,	Comment	19	20	s2-leagueM-game2_5
spk1: hi! [SEP] spk2: hello all,	Comment	12	20	s2-leagueM-game2_5
spk2: and indeed, good luck! [SEP] spk1: good luck!	Comment	21	22	s2-leagueM-game2_5
spk4: good luck guys! [SEP] spk1: good luck!	Comment	19	22	s2-leagueM-game2_5
spk3: hey duncan [SEP] spk1: good luck!	Comment	13	22	s2-leagueM-game2_5
spk2: hello all, [SEP] spk3: hello gl all!!	Comment	20	23	s2-leagueM-game2_5
spk1: good luck! [SEP] spk3: hello gl all!!	Comment	22	23	s2-leagueM-game2_5
spk4: good luck guys! [SEP] spk3: hello gl all!!	Comment	19	23	s2-leagueM-game2_5
spk2: hello all, [SEP] spk1: can you remind me who you are cheshirecatgrin?	Clarification_question	20	24	s2-leagueM-game2_5
spk1: can you remind me who you are cheshirecatgrin? [SEP] spk2: matt	Question_answer_pair	24	25	s2-leagueM-game2_5
spk3: I'll be orange for the night [SEP] spk3: man I keep drawing the last seat	Continuation	11	26	s2-leagueM-game2_5
spk2: matt [SEP] spk1: alright,	Comment	25	27	s2-leagueM-game2_5
spk1: alright, [SEP] spk1: thanks :)	Continuation	27	28	s2-leagueM-game2_5
spk2: matt [SEP] spk2: the name came from an alice and wonderland mug i had at the time of signing up	Elaboration	25	29	s2-leagueM-game2_5
spk2: the name came from an alice and wonderland mug i had at the time of signing up [SEP] spk3: from whittards?	Q_Elab	29	30	s2-leagueM-game2_5
spk2: actually no, [SEP] spk2: a little shop in oxford	Elaboration	31	32	s2-leagueM-game2_5
spk3: from whittards? [SEP] spk2: actually no,	Question_answer_pair	30	31	s2-leagueM-game2_5
spk2: actually no, [SEP] spk3: maybe whittards stole the idea :/	Comment	31	33	s2-leagueM-game2_5
spk4: haha, got to be quick! [SEP] spk3: we can swap ;)	Contrast	9	10	s2-leagueM-game2_5
spk3: Howdy folks [SEP] spk3: Inca's got my seat :P	Comment	6	8	s2-leagueM-game2_5
spk4: hey [SEP] spk3: Howdy folks	Acknowledgement	5	6	s2-leagueM-game2_5
spk1: nobody else here yet? [SEP] spk4: hey	Acknowledgement	4	5	s2-leagueM-game2_5
spk3: hey duncan [SEP] spk2: hello all,	Comment	13	20	s2-leagueM-game2_5
spk1: i still didn't get enough stuff to do anything with! [SEP] spk4: you'll be happy when the 9s start rolling in	Contrast	0	1	s2-leagueM-game2_6
spk3: anyone got wheat for a sheep? [SEP] spk4: not me	Question_answer_pair	2	4	s2-leagueM-game2_6
spk4: sorry, [SEP] spk4: not me	Comment	3	4	s2-leagueM-game2_6
spk3: anyone got wheat for a sheep? [SEP] spk2: nope.	Question_answer_pair	2	5	s2-leagueM-game2_6
spk3: anyone got wheat for a sheep? [SEP] spk2: you seem to have lots of sheep!	Comment	2	6	s2-leagueM-game2_6
spk2: you seem to have lots of sheep! [SEP] spk3: yup baaa	Acknowledgement	6	7	s2-leagueM-game2_6
spk3: anyone got wheat for a sheep? [SEP] spk1: i think i'd rather hang on to my wheat i'm afraid	Question_answer_pair	2	8	s2-leagueM-game2_6
spk4: not me [SEP] spk3: kk I'll take my chances then...	Acknowledgement	4	9	s2-leagueM-game2_6
spk2: nope. [SEP] spk3: kk I'll take my chances then...	Acknowledgement	5	9	s2-leagueM-game2_6
spk1: i think i'd rather hang on to my wheat i'm afraid [SEP] spk3: kk I'll take my chances then...	Acknowledgement	8	9	s2-leagueM-game2_6
spk3: kk I'll take my chances then... [SEP] spk1: wow	Comment	9	10	s2-leagueM-game2_6
spk3: kk I'll take my chances then... [SEP] spk3: chance fail	Comment	9	11	s2-leagueM-game2_6
spk4: sorry, [SEP] spk4: nope	Comment	13	14	s2-leagueM-game2_6
spk1: don't suppose anybody has a clay lying around? [SEP] spk2: i'm afraid not	Question_answer_pair	12	15	s2-leagueM-game2_6
spk4: nope [SEP] spk1: oh well, maybe next time!	Acknowledgement	14	17	s2-leagueM-game2_6
spk2: i'm afraid not [SEP] spk1: oh well, maybe next time!	Acknowledgement	15	17	s2-leagueM-game2_6
spk1: oh well, maybe next time! [SEP] spk3: lol	Comment	17	18	s2-leagueM-game2_6
spk1: don't suppose anybody has a clay lying around? [SEP] spk4: nope	Question_answer_pair	12	14	s2-leagueM-game2_6
spk4: nope [SEP] spk4: and nor will any of us for some time...	Continuation	14	16	s2-leagueM-game2_6
spk4: you'll be happy when the 9s start rolling in [SEP] spk3: anyone got wheat for a sheep?	Continuation	1	2	s2-leagueM-game2_6
spk1: wow [SEP] spk1: don't suppose anybody has a clay lying around?	Continuation	10	12	s2-leagueM-game2_6
spk2: i wish somebody would move this robber [SEP] spk3: you got your wish	Continuation	0	1	s2-leagueM-game2_7
spk3: you got your wish [SEP] spk2: haha	Comment	1	2	s2-leagueM-game2_7
spk3: you got your wish [SEP] spk3: i think even before you hit enter	Elaboration	1	3	s2-leagueM-game2_7
spk2: haha [SEP] spk2: good timing	Elaboration	2	4	s2-leagueM-game2_7
spk1: haha yep, [SEP] spk1: that wasn't on purpose	Elaboration	5	6	s2-leagueM-game2_7
spk1: that wasn't on purpose [SEP] spk1: just your lucky day	Contrast	6	7	s2-leagueM-game2_7
spk2: good timing [SEP] spk1: haha yep,	Comment	4	5	s2-leagueM-game2_7
spk2: is anybody willing to trade a clay? [SEP] spk2: i can give you a wheat	Elaboration	0	1	s2-leagueM-game2_8
spk4: i has nowt [SEP] spk4: sorry :(	Comment	2	3	s2-leagueM-game2_8
spk2: is anybody willing to trade a clay? [SEP] spk4: i has nowt	Question_answer_pair	0	2	s2-leagueM-game2_8
spk2: is anybody willing to trade a clay? [SEP] spk3: No,	Question_answer_pair	0	4	s2-leagueM-game2_8
spk3: No, [SEP] spk3: sorry	Comment	4	5	s2-leagueM-game2_8
spk2: is anybody willing to trade a clay? [SEP] spk1: not got any,	Question_answer_pair	0	6	s2-leagueM-game2_8
